objid,objid_raw,datetime,datetime_raw,parent,parent_raw,type,type_raw,name,name_raw,status,status_raw,message,message_raw
10695,10695,15-05-2024 02:25:15,45426.8717014236,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
0,0,15-05-2024 02:25:11,45426.8716603819,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)"
8469,8469,15-05-2024 02:25:11,45426.8716603819,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)
8469,8469,15-05-2024 02:25:11,45426.8716601968,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Warning,609,"<div class=""logmessage"">793 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",793 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
9116,9116,15-05-2024 02:25:07,45426.8716088426,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
0,0,15-05-2024 02:25:02,45426.8715522454,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8437 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8437 | Trigger Source ID: 0 | Trigger ID: 1)"
8437,8437,15-05-2024 02:25:02,45426.8715522454,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/48 Traffic,(023) SW_10.100.11.44_Gi1/0/48 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8437 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8437 | Trigger Source ID: 0 | Trigger ID: 1)
8437,8437,15-05-2024 02:25:02,45426.8715522454,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/48 Traffic,(023) SW_10.100.11.44_Gi1/0/48 Traffic,Warning,609,"<div class=""logmessage"">789 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",789 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12506,12506,15-05-2024 02:24:45,45426.8713542361,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
300,300,15-05-2024 02:24:34,45426.8712309028,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)"
300,300,15-05-2024 02:24:31,45426.8711967361,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Push Notification&quot;: No &quot;Push&quot; contact found (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)"
0,0,15-05-2024 02:24:31,45426.8711961921,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)"
8470,8470,15-05-2024 02:24:31,45426.8711961921,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8470 | Trigger Source ID: 0 | Trigger ID: 1)
300,300,15-05-2024 02:24:14,45426.8709996296,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)"
300,300,15-05-2024 02:24:11,45426.8709712384,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Push Notification&quot;: No &quot;Push&quot; contact found (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)"
0,0,15-05-2024 02:24:11,45426.8709658102,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)"
8469,8469,15-05-2024 02:24:11,45426.8709658102,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)
9116,9116,15-05-2024 02:24:07,45426.870914456,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
300,300,15-05-2024 02:24:06,45426.8709101157,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)"
300,300,15-05-2024 02:24:03,45426.8708725,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Push Notification&quot;: No &quot;Push&quot; contact found (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)"
8474,8474,15-05-2024 02:24:03,45426.8708706944,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,Down,608,"<div class=""logmessage"">929 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",929 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
0,0,15-05-2024 02:24:03,45426.8708688889,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)"
8472,8472,15-05-2024 02:24:03,45426.8708688889,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8472 | Trigger Source ID: 0 | Trigger ID: 1)
12355,12355,15-05-2024 02:24:01,45426.8708450116,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 02:21:36<div class=""moreicon""></div></div>",No data since 15-05-2024 02:21:36
11124,11124,15-05-2024 02:23:47,45426.8706831713,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12506,12506,15-05-2024 02:23:45,45426.8706598495,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 02:23:17,45426.8703430324,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 02:23:15,45426.8703126505,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9116,9116,15-05-2024 02:23:07,45426.8702200694,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12483,12483,15-05-2024 02:23:03,45426.870185162,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
0,0,15-05-2024 02:23:03,45426.8701763079,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)"
8474,8474,15-05-2024 02:23:03,45426.8701763079,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8474 | Trigger Source ID: 0 | Trigger ID: 1)
8474,8474,15-05-2024 02:23:03,45426.8701761227,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,Warning,609,"<div class=""logmessage"">787 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",787 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12521,12521,15-05-2024 02:23:00,45426.8701504514,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
11124,11124,15-05-2024 02:22:47,45426.8699885995,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2931,2931,15-05-2024 02:22:37,45426.8698726852,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9249,9249,15-05-2024 02:22:21,45426.8696938542,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(077) SERVER_10.100.31.15_VMNIC12 Traffic,(077) SERVER_10.100.31.15_VMNIC12 Traffic,Up,607,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
10695,10695,15-05-2024 02:22:15,45426.8696182639,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,12349,15-05-2024 02:22:01,45426.8694571412,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 02:19:18<div class=""moreicon""></div></div>",No data since 15-05-2024 02:19:18
2931,2931,15-05-2024 02:21:37,45426.8691797454,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,12355,15-05-2024 02:21:36,45426.8691679977,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9249,9249,15-05-2024 02:21:21,45426.8690007292,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(077) SERVER_10.100.31.15_VMNIC12 Traffic,(077) SERVER_10.100.31.15_VMNIC12 Traffic,Down,608,"<div class=""logmessage"">36 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",36 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
9116,9116,15-05-2024 02:21:07,45426.8688311111,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12483,12483,15-05-2024 02:21:04,45426.8687963889,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12521,12521,15-05-2024 02:21:01,45426.8687616667,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10359,10359,15-05-2024 02:20:58,45426.8687271296,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7326,7326,15-05-2024 02:20:51,45426.8686509954,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,System Health Other,Warning,609,"<div class=""logmessage"">0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611<div class=""moreicon""></div></div>","0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
12506,12506,15-05-2024 02:20:45,45426.8685764931,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
300,300,15-05-2024 02:20:15,45426.8682302083,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)"
300,300,15-05-2024 02:20:12,45426.8681991088,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Push Notification&quot;: No &quot;Push&quot; contact found (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)"
0,0,15-05-2024 02:20:12,45426.8681956713,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)"
8448,8448,15-05-2024 02:20:12,45426.8681956713,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/48 Traffic,(044) UPLINK_TO_10.100.11.249_Gi1/0/48 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8448 | Trigger Source ID: 0 | Trigger ID: 1)
9116,9116,15-05-2024 02:20:07,45426.8681367245,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,10359,15-05-2024 02:19:58,45426.8680327431,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 02:19:18,45426.8675790394,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
